DT,RHOB,E_Lab
53.14481863877735,2.649645135591184,26.641595918620386
61.48788754439102,2.356109448913662,24.93481356975729
62.014455485158145,2.5380118007931802,27.066247715927247
58.7023686350761,2.425391425817556,28.91176467433445
56.17382320600217,2.701508846994126,28.1232910662499
52.002149434367794,2.9598932762060057,34.89702421603832
42.30359369559921,2.4347422245197974,32.697267350486165
64.59320477863355,2.658494670716352,31.217976140222266
33.81980433727354,2.5009682917671556,23.764085077683
64.07770812580627,2.3867529387104334,19.32663584175045
67.31913038334098,2.5702610136507347,23.11805081598129
51.736520202681916,2.637104930761965,21.782372051350862
64.50268998233223,2.503255314668288,21.872888543459705
65.72054205828348,2.6231388183387896,22.271767472777615
65.72962151252203,2.536742135558027,30.83269787185261
56.44389277629705,2.618645642672226,20.516605599149436
62.80250750139272,2.5581199377416874,20.5567852643218
61.619894318062094,2.5681925810052797,24.338003167978112
53.539239466107986,2.5511305685862418,19.55422737348978
55.78754664169438,2.6487878086240007,29.599971675837097
65.19433649806675,2.964028409147618,23.463386438371792
55.67833775307412,2.6584931661484097,26.43123516806268
63.60512635360828,2.6267663011716618,14.254284691198666
60.757702772950104,2.448911167297221,22.094099921088265
58.126020322452106,2.2030498120902697,18.693682789411515
60.91675522991091,2.3524422505016314,26.939154104558156
62.72935982819654,2.636012959683568,17.01176589348528
60.57885950404127,2.498062402109661,24.74989165477957
61.46596026493154,2.426103092347699,25.8950036124102
65.53747424572913,2.5214425370315787,23.5625267679063
58.68875468704668,2.489541588207301,24.335143831481716
61.72215025207251,2.478384957955611,25.50238672377928
58.4896052373912,2.5112818019943033,24.492336402011546
63.32534600863563,2.4853337925369456,21.51871673669701
59.10561963501294,2.3410549856792127,19.28623685944658
65.78226093682578,2.443508875777573,17.553617980781237
68.9409723464942,2.5125338781538273,29.415215107079597
48.90980523501384,2.4819303790079834,22.07138247322649
71.25219820451844,2.9464061281951475,33.4119742843165
69.54194593581018,2.5043825998246723,22.301269198812992
53.83040148360535,2.4985147147729645,34.5670745675296
79.22732411585582,2.6873382298908033,24.029011414655436
61.92760446158104,2.385358357958082,22.867316695425888
64.25128966352955,2.491010620314772,27.0903334228178
73.68141382081724,2.6928347051241914,29.69335874244336
55.02113415875323,2.7251228810357,34.224085085829614
51.1813785691209,2.53621126584138,24.590161833370253
57.422542148778724,2.669067296146573,36.28113029146594
61.4375991507475,2.399561869094065,18.18872842392347
63.188210346379094,2.5729318699807036,32.01333113475667
65.67690942921757,2.556904296647821,25.176580446039676
73.63414880781106,2.520045965145972,21.097953446586487
53.82571712334599,2.509043711689549,21.5611245681862
50.328492263557266,2.705321311077159,31.14831742054875
62.561093512153235,2.5728122633571338,31.748271604936456
59.8227556856629,2.7663186471734154,28.611886733501006
59.44662775583966,2.4794376058585192,29.0204641416326
49.10090020528006,2.4456746780387704,17.505895761961497
65.40039260363973,2.4799605301310725,28.268180922103376
65.25925082330068,2.5927360840186844,22.34484682739285
57.73742586353954,2.5622593714657462,16.378188624973653
81.75805434332946,2.8535667717718165,26.508966233311025
50.52757186506027,2.540373003014414,33.111990191571024
68.19005926436478,2.5248628827251363,21.8175795035513
55.391478905502034,2.47284397766639,28.472393207896342
53.164965344579684,2.569089093099961,20.210100804818545
50.64577447964611,2.6568176881731422,20.24027085472354
68.26879155913453,2.64244827376579,19.15043625840315
55.15250876809799,2.224042360185103,16.27265956050718
56.140102817827035,2.655976852463211,33.5985178498019
56.78346205901366,2.686701297585607,24.356286232961065
63.44528092477537,2.510407110287677,18.174479970887248
69.44310498613176,2.476882103223452,15.010005629234236
62.87366710337728,2.3468751590448576,20.491033213573843
70.31388168073484,2.405077237467737,17.807411892603596
71.12734479050465,2.5530790336540155,11.981485622850563
56.91954219340704,2.465287862586033,20.47528345569752
62.994385958238354,2.4696473793477103,28.186202844369674
67.55399425475575,2.392060176201091,25.110294281192544
66.42884514721462,2.5468620078644197,28.947064748526564
61.45550148991795,2.559037163407269,28.968735017412982
73.12297275041401,2.482476722014622,22.42555412198287
58.73239973633096,2.642154719698274,18.95689139408758
58.91616317285097,2.6165668492324663,27.250181766026135
63.55745007420169,2.5626269108495756,23.009768237800554
59.374157859447074,2.3501278725515298,23.955495399693756
52.707801718338835,2.546320047837318,36.525289147775254
69.45673698784078,2.4989209350073094,25.705314294980337
61.04327506413465,2.5574909409544593,33.60599299002199
68.58394815735788,2.523771451640268,18.598473056970388
70.36431851820575,2.560336336279314,17.54655452234006
51.194143429882644,2.642328102600083,27.12523543664215
65.3957934811932,2.4753722027558114,26.057250315415377
57.119192780763065,2.5779464051424363,25.87577699270389
63.07709410993193,2.580259806903328,25.402342491734842
65.98901796970661,2.5684281796294606,32.37847796570516
55.320717178266094,2.412327598158919,26.05555801539247
53.2672492420422,2.4778923117017007,22.121823733392162
61.07961237435315,2.65451236456645,23.624073410191368
58.558637515463715,2.688863230783869,32.317966600150896
56.956915057741085,2.763681175137948,26.588168554218047
63.69631835562437,2.7303139826034784,24.167573000546575
59.81895795421702,2.612214369948167,16.369650157793938
64.88290099493209,2.545593728090589,28.521752956084587
66.1356461847913,2.5955251040720912,23.707770019572727
55.576300126302826,2.6770614467821208,36.421568165809774
56.85394503010545,2.4689559799329746,28.62542228808912
63.45616480115282,2.5121720177015914,32.375985186270015
62.88913439207126,2.484844626743785,17.86561959517185
62.33633515777115,2.64492998738009,22.61972653487505
72.50821011253541,2.5587923927084826,18.988881715099403
73.02123082096362,2.5898255429872514,29.684471283677585
47.899926046896375,2.310950180142184,28.94170367574658
61.309639344483,2.5147710815021167,23.574201507876676
59.12896040308258,2.7163315105670343,24.202120206318316
53.1366530945308,2.414302201702449,30.09682400349597
48.1935533300403,2.503709178337047,21.743481249188132
43.36251737352238,2.6066026540100613,23.887154735327186
58.45401684568436,2.6711897229691313,21.78829155424072
57.012232702555856,2.6415244588537465,20.961804031342755
62.33237201196119,2.4519127301906876,22.35665456310631
58.19538863627547,2.2820439263886874,14.677101197564003
66.4787015694707,2.29541009087033,18.127391747451675
69.35160079994125,2.510071420774072,27.46958823653433
54.884690639074,2.4320147229187397,35.31598149033861
56.01483575495467,2.6198200495052397,19.159853770526304
70.78234579595113,2.683457512671824,25.87600591880897
53.58534997325845,2.6970633084641227,29.953281944563965
73.87322391206433,2.5856271646788813,17.11037108029475
76.70775882734375,2.4445324713569496,19.654153453868325
57.64251266140709,2.5492876887825084,27.295437750767324
61.195732738082704,2.6255550498016436,22.382439650834588
63.548180575262144,2.518183844443305,22.263314015168774
50.44530574489561,2.676649930564947,30.948307406307876
76.65652046168175,2.567941517231673,14.317916879669456
43.40802220211454,2.668828124617883,31.59203376528931
59.93116860371822,2.5079639287320923,19.00367314298488
57.45366749759382,2.4378814842970695,31.321906915247013
76.24962620158202,2.56528427903083,25.136677283287156
60.998551112378095,2.4727497678817723,27.96094566540912
48.801408865618995,2.4609399889014676,23.431287229419745
64.48916465190248,2.5848823113356825,27.058594698407916
62.756223223973855,2.4766395078671595,16.021903055127172
70.59787134678001,2.5398991422911674,18.558169421890653
46.370398019845084,2.2996533008943576,24.17732599170175
68.16878900382522,2.765040014540386,24.382884117368693
68.86528971785283,2.6082824663317257,20.018475214157988
55.00722776420552,2.53680893259257,21.81158494163363
52.834824931543565,2.5575179234420125,33.32954525487784
55.032200312630444,2.6218380057358277,30.113872967439423
68.78125930619544,2.832810965452404,30.604233561822575
66.65801868157212,2.5301785166192383,32.63318018293403
56.35948090367528,2.7291614882160338,15.173645376166156
67.23348963587927,2.6403267768531644,21.755704153940588
70.44997919721433,2.3921589250328963,29.944490142787863
57.69279436397389,2.580285250318686,31.70773342182421
69.59660208388877,2.5728098290966503,26.701578207738592
56.88905776141743,2.645835190184631,20.32039314047725
57.25824341751048,2.5389888354455565,22.422239249109424
59.03185021959443,2.5455771845450164,23.332708432231932
62.45307563740952,2.6706168501953007,29.794771600835887
43.58576738199473,2.4070831026323614,23.60100697094058
51.5920040863435,2.574119353051802,27.101661529796804
41.28873429959337,2.6341965072249667,21.695660065844635
65.09926111040825,2.5823245806382427,22.507350671256013
70.12822346296086,2.636621983898265,20.96852356300907
71.67956319986966,2.5491614042941753,15.207284876828576
44.30334352909834,2.5991519746471656,40.63886930758337
60.422642917641426,2.4592969270752336,23.389662154041094
50.524863298089606,2.453420414743591,40.19284497021544
49.18369204012927,2.4105381739907776,32.57735365497417
55.41102188706799,2.4940145996503396,22.908050539001675
49.59071205338366,2.689875559391681,29.53722066134884
76.35928552644603,2.522328786802087,15.562085915465191
48.135268448686446,2.5426617061405,25.932024495025892
52.037681380457514,2.3562736637986657,27.255288577359966
58.5501031207243,2.6748205911201017,26.45719083204466
60.364258891362674,2.4161669302392474,26.81369804487707
60.137315833503216,2.5126670007739045,26.66415827513049
50.38907416246976,2.5258588537907363,34.6510633860372
61.84703077813537,2.529513869058496,27.09596054912047
62.100890672801285,2.5587323451416255,28.779882436177402
65.56662809185751,2.92982717389157,20.594386159834805
58.49155179382237,2.6555930899625357,19.526376769092987
67.52979130125902,2.6067551407618863,24.6218387846801
48.40989374245119,2.2749649183393292,24.74781791106354
70.37959264644618,2.4784172759220056,19.815159724097036
66.7330894577755,2.7141380449368944,28.502345649597125
62.51847312710797,2.5311805760696497,20.604677089600045
63.649234791966954,2.437138275371898,18.25387851893698
67.72552669004719,2.626890109392183,16.592906116302153
66.73718884582432,2.481150061766717,28.97121125520048
51.572714330053486,2.6947800461495515,24.49843372858398
68.800926783371,2.5626477098114684,17.558593690420643
61.703824764605415,2.460516334355201,25.354325238999824
69.25441978811283,2.841671210984457,21.389516410899233
63.154123609169396,2.5908753188973352,27.583265278987326
52.0737539314098,2.5082338579842625,27.95457559069981
51.20335163040348,2.3800390675483,24.69352653813539
63.391388144776414,2.5524541110906434,20.979950263385593
68.67061924587027,2.5421718084083573,22.51988256325636
48.025474924485565,2.4586510166864155,32.49582488724022
57.205568992879726,2.360497767107712,24.821621088991698
68.41710729648103,2.4919790418334973,26.404986231311433
57.04116638445803,2.565937819484951,31.93486512885243
74.22789048015701,2.7353639250813693,18.71292499083735
65.32838968615837,2.5359748172681376,26.76820191735103
69.70756192719436,2.618471753521488,14.903543222544059
54.51392423116785,2.7280946264854813,29.261510844153477
74.58391061492358,2.2604203536516527,26.609736668523794
66.13432667033405,2.402708318191462,27.138662097407142
63.17779911739141,2.424805052277459,18.130056288117935
66.38505497392413,2.7046792101424124,25.65384082399458
62.56572026203201,2.393144929538417,23.15533675360974
71.3526941654157,2.3092322712096998,23.970641634936865
59.6020723678637,2.6634768056954146,27.107194412385375
58.364024681732815,2.4750256263908206,23.35323920609847
58.968615950596515,2.493504298211723,24.385005836561557
62.26169907035728,2.444714954782781,27.379596786946543
61.01812675107503,2.4146475374691807,29.88906588597734
45.637878731242665,2.5848427657039816,27.802599986472305
69.28315964774727,2.6644889004750296,20.512405114768733
52.86973188138522,2.6773890897653687,23.467875975964603
56.52855250856572,2.32850973804321,23.692948303786597
57.55778712265251,2.5869155270074096,27.085121062123047
66.55407565975604,2.6958539881124577,22.480160569164077
43.49133521879286,2.49142042228677,30.953383946097922
49.222064586668985,2.577444206299207,35.408600794824004
79.6011659805522,2.484945516720714,21.869860019746348
70.93567464145626,2.4739118573600933,22.633324203109094
74.19951182999156,2.320919759479795,27.681239616750155
58.184743234048696,2.778876872005527,26.00987268465932
70.22848811919444,2.4832486517936085,21.86248477349007
58.66948581924707,2.683795411893553,24.71198982844443
56.77957318558339,2.3187931818622323,25.26928695017181
45.728561595984644,2.6001594440975038,25.49549614421062
59.635514077947164,2.5063442642841998,28.40907140607946
58.13060420487075,2.363289614715443,16.4276481575289
42.47431299981616,2.640365660810159,24.93405587604947
52.56802817910393,2.4618693676618277,24.64210691364267
57.907825699273296,2.4350999144341645,33.50791721356989
51.03495957365526,2.5128002746723133,26.68803890691824
66.2737294378895,2.485679457062555,27.38217271909595
57.655235293254506,2.5118363488579276,14.211434242150744
62.71873471315588,2.6209660374633095,25.31648363988187
69.76382746786906,2.5268831370932796,22.23568391258885
63.2338365109659,2.402159273457965,22.157927804887482
49.30033507031693,2.7285314047371925,25.43590597842217
65.7786683211586,2.7512973407187187,18.184905599104113
55.610569318941465,2.4425110835689328,21.669761869696334
47.00076166328419,2.2419049528079737,13.858673346244425
58.56629422185704,2.595658602550023,20.276017485537366
63.956131239627325,2.4800842510800374,15.466446304418552
63.48780017328032,2.558499933091408,28.449291604518585
47.215403732801484,2.469469943073686,20.856403417601047
60.42663566004082,2.7184021451009244,26.845697419331543
68.31910381923677,2.455854091423722,26.21693990702261
54.879286215872554,2.616751212204704,21.539376190767026
60.36730308572453,2.622453212222668,18.400409070594172
60.839200245777654,2.7290946125008473,24.505779133341093
61.69624285267806,2.528331408383064,28.188173873066773
69.27876282224042,2.4727050536018,22.091726578894047
61.43376854845996,2.4954035120525986,22.305773578463366
49.95599139876867,2.690562817263612,43.23319621855039
51.85670229736496,2.7161312445508554,28.05874849429364
62.179381159059126,2.7686529312656787,23.91724844583975
44.24914572802968,2.500585096351532,32.331920824122804
60.32878226784338,2.5512824692994718,26.063568844593632
61.01835234162051,2.603783492781978,28.79503152155317
64.29513975336401,2.5631321862992023,14.726828525116083
57.04065465382902,2.7289901770010063,25.016703934063433
60.88157585343729,2.7123859000643837,28.401586310150517
54.365778543997834,2.662269833576532,21.809928123120418
54.00060037009111,2.5305387954289533,29.20870695921047
67.94522118849565,2.5170454771557402,24.67817256225605
55.695527201336326,2.5346226363181423,27.205304816987383
63.029807908386886,2.598678934770853,18.156770077278978
69.31610685007162,2.7643463404765556,16.601120286823928
73.51825499673706,2.648843184625592,16.460336349017677
72.01087965645453,2.43187199470835,16.877382971997267
55.308944738263826,2.4615387922781196,26.585280516258347
48.016078889996635,2.513622186604159,24.517846022213828
57.841089960075124,2.714229124534593,22.202635252345754
56.44932393367125,2.644046140957283,13.608009426888444
59.6649634586756,2.6740273625485202,17.222636104673256
58.0758060760765,2.4962682450976104,23.331850269195005
59.15541854206769,2.3850834791784545,13.034098788566949
45.41099363531387,2.521613420758758,27.075483030007696
62.860298913458216,2.6210268412238253,23.362728752921083
75.4003482882205,2.7061997861270544,32.02076714856461
74.61737594122633,2.6165938261535717,18.237427797425394
65.09323187420206,2.6550813641285624,31.274954649895086
65.99620697455825,2.5010331341542607,28.63839053692532
53.97206079982332,2.512363131007452,24.694278972945355
56.511764348929944,2.5631189820668108,21.812252686976276
78.22852764829403,2.4998662138023633,17.43284846416548
62.88783033428793,2.59366196741054,18.428922686403954
70.6886614910817,2.588246235105355,18.022383908724677
61.080128771815225,2.415578289456038,22.719382144823964
64.889943929842,2.7329974775463266,30.087670298121786
66.67093863116307,2.4391909712167554,13.490209137637093
65.63436150856371,2.671510689005026,23.113332358823975
51.76449634275238,2.473574499339816,28.606436080883647
58.39620192204615,2.5646108204868865,20.250710380886055
77.79253053502217,2.539030263199061,18.51292508631761
60.1138847939857,2.3194276118967583,16.10971379211947
70.17018331503425,2.5891247329211864,20.824272231699304
59.36210617263748,2.405762445665086,17.48107790873844
50.485061012675615,2.2296357307090715,25.199269397873554
53.64556195203933,2.7006914326153773,26.01961006001608
48.06004642462621,2.462955127178841,24.956200912036806
45.4680685854777,2.315612353953473,21.78396554881381
57.57001136463128,2.8826758204739718,23.729397036026388
54.16021555681216,2.6715795312053823,20.577450213141276
48.93507580740755,2.504657891924632,29.74774452175439
53.75795129738863,2.452720535992352,20.737904101348022
55.374752590509274,2.611761300392571,29.464776744499815
64.15303443281259,2.263951277027894,24.702909339118182
64.35367887552756,2.420207133057924,17.941194696298695
61.16759973340468,2.482132362386909,20.361613952544502
68.29799221766862,2.5798086991227698,19.4735387746147
60.70218688656129,2.692793534951795,29.00666819799936
62.13358552049687,2.588426805913702,28.572827676352397
52.007284451331934,2.591854864542885,14.123542550664865
54.517831185752954,2.443620452110231,24.402577897265644
59.58937635476626,2.500742559089293,26.86756000597479
56.94597372317475,2.7330481398341258,29.441456952033576
74.37950828564155,2.596675810451101,25.185043312304423
64.83419529905699,2.4984939550167793,31.951585831296015
65.65175702728813,2.6043542704891087,26.865867461609213
58.90661722614428,2.478252484565534,12.291975058454177
63.34410380601256,2.5772356730470114,19.146178282208446
72.47196720194081,2.472703403357234,5.4551983510709565
54.71901647241354,2.7943929444336093,23.560404569706634
70.08159560947097,2.398169960458988,30.12751729753671
48.281345618941565,2.539236618411056,22.544771649521888
64.77559453489694,2.577092684591271,21.023238421516528
68.30580623304854,2.7265627565974566,23.170628812043333
68.16121493791515,2.3932124718604073,34.94952308946383
67.7608494218471,2.479487535761266,20.375659150434846
48.5580898653708,2.5552056871747184,30.89541249764457
57.44442864231816,2.6811950912262774,27.233328110418825
73.19821949918581,2.8787273035551832,21.057680258802506
68.74441124541306,2.474146968400355,17.24736327222988
55.25103140315641,2.523188611790052,21.860300877872024
54.29372207540728,2.8245927079838555,25.12653310355171
63.926227966498644,2.5666440321927504,14.240924521189369
59.26395266694212,2.4256266081603703,20.565819663595175
58.673685394318156,2.6237668980021986,17.595561264790646
54.35323574961564,2.565394419621541,22.462561341014347
62.46267122320198,2.446133240951883,16.064991640239448
66.89528894436093,2.6455344605468856,23.299970888159166
60.21363066353163,2.6305902475898626,20.092981443805428
65.81780897028489,2.4972748665426066,31.23784560725126
60.24072727344751,2.705597259897885,20.493187180688277
81.5932462047484,2.365635683083463,15.777346225154046
65.51644734676275,2.533497229566731,25.497866487023323
71.30821023123747,2.5587143549429165,30.367971687396793
46.98967118199609,2.7389964410271017,30.153864591181815
54.94016990348903,2.45806769462773,25.33892541872689
58.7742383125343,2.62010065425545,26.88540078063754
53.591323367316946,2.6255635877804693,26.01574736851165
42.88908474918925,2.66389841364429,27.12217992822597
57.20820499975035,2.6360555529166785,29.11254033435655
72.99061053693552,2.6174849253667314,16.54902870473565
63.72859572195887,2.5039563583635025,20.912894424225883
64.38168460072035,2.6386263347544925,16.9309590156735
68.23858679172183,2.653544199356239,12.324837672077273
58.46843262717323,2.7208394961636104,28.71108761899971
69.4069156094978,2.4160233341333854,20.31866755897077
60.92534770453833,2.469805198393675,21.735899290205214
65.56811126461432,2.5901101218202522,25.88136480856076
52.165915456698166,2.6020666041693596,23.315688341388693
60.65952954491619,2.610543926288528,19.692344641853353
63.34225904346004,2.448365630542202,23.790930873661342
54.19438579638798,2.446761356679225,24.382124284452633
51.52986063651265,2.549770849302872,14.985205961077023
47.14098312230427,2.7908585978739238,36.50124104460858
63.412397270191846,2.4654321823282794,34.61060138649982
61.91098416166622,2.3602503023564627,21.51949611648971
67.30236246213231,2.546526651529994,19.299180944679016
64.60041512166657,2.570229623471203,19.84540537496021
75.68540189729116,2.627806270933127,20.606358634997697
62.61798361447139,2.247337895720019,24.82455889390158
66.97325707907254,2.274255973374402,23.218811010531937
62.94953421928846,2.687475521575343,18.367223302990464
61.22875759128928,2.4090497654219116,16.836366415232412
56.422794833141836,2.683476385177885,39.64614477398049
65.16271675276597,2.521040214011393,17.489859247987155
60.675068102281465,2.5562969029160327,29.481859527987393
51.84792761499861,2.4321511007468013,19.567754530760332
61.46391876046143,2.556689797482256,26.79020534356495
51.50955676788562,2.2812042197323272,31.47653984903074
61.61601204189654,2.513080108377513,27.631187321598556
68.86295763210879,2.5764243166450624,32.69225434385811
65.8830833935774,2.6105736801082555,20.909058762767266
49.34236729699316,2.483349330481675,33.31978881426207
48.29161747269768,2.6306395064031842,34.66201095021278
40.66483870389267,2.7755697625960787,25.235508804610966
57.10923393312681,2.5931418045440724,31.7822571178309
59.78895830028912,2.453323638586973,22.858332485448944
45.34360738269087,2.5675290226840595,25.52558435070481
54.85788726751202,2.4653018105194984,24.229833943053798
45.8220160574993,2.748144419433854,33.213811025938014
54.77981436232299,2.547067085324793,28.453459741079293
69.22132715746939,2.4751117334969748,27.164459850758668
61.0933590938029,2.4395227014458327,17.209709707153237
72.8114405820028,2.3421186586295257,12.640206053305555
65.4726380613052,2.6256196071210023,28.237241602049206
56.32914275457757,2.387437350558846,28.238909023044442
72.55854465148418,2.6044543789814845,23.71622407668231
67.0696429083796,2.6770293202257873,17.671218329286997
46.18134456042374,2.5746261105035892,36.55879916127353
57.17582412227752,2.4973467747022227,22.169634423646407
54.03549242526066,2.7317932029634253,21.470854832811934
58.23523894688304,2.5577463315470776,26.688507394711653
62.508252040574654,2.6077268292780595,25.101216091381705
68.98814009382731,2.5224110622374436,9.284479820997802
62.11649503570067,2.781683507045116,28.02221854785419
57.63987510072265,2.557316002131507,22.070124742995592
67.15918628742686,2.6216563936757225,26.940057811431316
57.65277068791097,2.67881541858082,29.81325568455003
65.0629364730837,2.3938221937184627,23.619063337518213
58.344978187403854,2.5531484353733562,28.888272692010815
70.11332906984367,2.786229465539276,28.802608212946303
60.68432078011384,2.3238441271315127,20.26611825568275
55.584077892254214,2.49621906688442,25.371779779467357
49.894197183813816,2.656119864856461,22.37279786245902
61.014130393181944,2.6028694672127903,22.095065118174702
56.067563307997844,2.6444231158567435,21.944382830166337
70.86067267804322,2.478431536720749,18.446771715671527
65.04794499681616,2.5556995988946265,27.646342522539666
62.10256481781551,2.5731476117584036,31.90858956106164
57.51551170297136,2.61096061334805,19.763557501793805
64.8833516373036,2.3931610825824654,21.853862473862115
52.16107310603554,2.508986515948002,24.700347462860496
43.92670544807456,2.551167403705137,25.774166156898502
49.95799429187238,2.341551367976978,21.354963916772085
60.654072360777164,2.664777903097502,27.57061257408731
76.97982296617063,2.3317310288268045,23.60087998106516
68.6634473524799,2.5731869466587742,17.608217831050506
61.24819180488009,2.713309098941088,12.92384571193338
57.65528383798739,2.6660903914689187,22.36576712163586
57.710356476290706,2.546288640309968,16.11540613872134
59.66300123541125,2.4361298405143494,26.514686408138523
58.356410778060045,2.5935070451753623,29.263742893361638
71.14770534681097,2.4958956480628705,13.725511095456556
46.66784982349835,2.4797052638123467,30.461545034557997
68.91918812481589,2.5127799970056475,25.871376090462803
56.833198903844334,2.5072468996416797,27.270643019499754
50.386845630138936,2.4860201305524057,19.323110063767412
54.916068944414796,2.4191885835556732,20.608529368216296
58.91500476692779,2.577350969395588,27.005702693411344
70.68110058557326,2.5412190438751856,21.959339289472762
54.379579839763124,2.655279588850043,15.597430015520724
72.01220635340839,2.7488302683092956,24.34238322895031
55.18540311055463,2.7026558727567584,30.293078210989982
71.55520550496624,2.708049912206406,24.55167905812634
57.64271065306727,2.635927077332701,27.149024633417845
78.26389409119317,2.5963712584967085,19.2418871606038
66.57837597815117,2.507135477216155,26.94453047099698
58.07999263210597,2.548717496880169,22.69669772448278
74.00798888229178,2.3904020070529106,17.525011947473754
61.35949805656129,2.4712337109398415,31.286561772952453
50.84994221661404,2.738953535883948,37.65271719107953
57.62442864071906,2.651743927722437,24.052713191960486
49.08462257898832,2.579822640236145,25.85807819538764
50.03807697381775,2.582447306665073,23.27972812865264
67.75173986628722,2.4568422563949834,20.480192207462544
62.063603710260224,2.662589065867689,31.160869338714313
53.64071775948092,2.6306952931345786,27.457433716629684
63.87627307224583,2.562239525931494,16.92098184524265
53.84178036956087,2.4198883270991085,13.3367951222831
62.22570616650859,2.5450048916686727,32.909100889184295
62.23094053227175,2.7407313612715867,20.655624631047143
67.36798784377532,2.610442994142141,13.454331574213196
39.27997049068047,2.619989155687777,35.09746689127402
63.9749792051429,2.6084306274427482,21.73003328274371
71.4398467646001,2.380927247264939,23.68289426316444
70.85593466336739,2.4659471167166434,22.738890826356023
66.8754733726199,2.580936970536968,17.03234171775339
60.13988136454173,2.6323517502638816,18.864161153006716
59.227800090282564,2.5324191951230532,24.594150977457925
44.21970673533737,2.656587815079346,21.361595576158958
53.66447491079924,2.6725928151392844,26.578515611199585
57.30879959689527,2.486594306259898,28.21753919752565
48.58499062579432,2.6018318820804684,30.495616679396786
45.59799370013951,2.3041868287247906,25.700481354242612
54.149879903792915,2.5848543412698444,15.257360614783991
46.94856576213215,2.545919365685278,24.966781466033815
58.80770194437428,2.4997284165766067,25.276492296057928
47.16706871594606,2.4725532930604106,31.97058935830613
62.092679557241404,2.5619185487586553,15.05680148809377
54.294458865430556,2.484193223705264,26.336570284616926
52.76954553811454,2.516006567025742,29.711455569779453
57.861527055847745,2.4089743960595333,29.69604230294191
56.00184023547925,2.6072805851920324,25.27973426061778
61.610165885762676,2.3756871382058304,20.973808522178455
58.15706459694577,2.3907844416231288,25.849632378730462
58.43298327580411,2.7685780635109367,29.804795674360015
55.46452500129388,2.616993201877578,18.028164305315027
53.881245957381665,2.7225238939289396,16.271588089602684
62.63044181291789,2.501759061400528,26.705469655494415
56.414091868266816,2.442331559567829,22.462236842861184
41.61893753826166,2.6105294393970517,32.19467578807487
57.48318390192594,2.795575446004367,27.669243845965752
57.0323308899537,2.3079643244909502,22.543315171425363
66.66349161884348,2.3977079240626167,29.501172551003293
72.0632172838702,2.314927724385043,20.83093372468836
79.88687675954017,2.3980112883577274,18.016330910506184
55.342150620475316,2.532983368381438,24.496581096729255
66.04778042743033,2.670995492254129,12.095676110027107
65.89871901268711,2.6365468397943133,24.394899848643096
45.48685810583458,2.541365582404003,25.39515238464472
43.957166494840436,2.504308037782154,29.300334167457407
43.19703899927008,2.5578381361192313,29.371315613985406
60.50136809874659,2.2986756168052063,15.729057763385196
54.57356024922166,2.5631636118686263,30.249702653018122
70.25287210829232,2.431249035786905,31.305937965273728
56.60794843764788,2.4593992230329045,36.027173990029695
71.11043005617634,2.6129646378430635,21.09729865140958
64.9785440332725,2.6445738689140854,19.479891918827157
77.17310516665961,2.6175118282465024,28.813305249877345
