Attribute_RMS_Amplitude,Attribute_Dominant_Frequency,Attribute_Acoustic_Impedance,Attribute_AVO_Intercept,Attribute_Noise
55.96385106920705,24.669504376043392,7867.508408547535,0.6398476700482317,-15.642416117110514
45.3824819938746,26.206986054118996,7898.337921289025,0.5228305447481455,16.172125749686238
49.46012735998836,22.53961017574133,7882.171309702232,0.5685501260963942,1.0435593752321293
48.506396919895806,25.340019424506092,7957.647999627932,0.5928160552741506,-8.987840483231281
47.36282755150317,22.5764827743471,7930.0276527284805,0.556528394215579,-13.303136257389898
59.20499535445626,23.071015552761466,7992.803087936999,0.5283652884824757,-1.8912039077703349
52.1508232602095,20.748538033104154,7915.909482419583,0.5563480398985932,9.216501119244594
43.56966552292006,22.261778938018466,8022.839746880958,0.3585426500798027,-1.275491203775342
54.211585582223115,21.03937722141369,8060.562655732984,0.5150075583240071,15.111549302473474
59.981307270691445,22.229748669660935,7931.786903590013,0.4358225301250427,-14.51175690051559
54.28120282705517,28.38120625874866,8062.7590022774075,0.36441218137214876,-0.12088947846054561
41.27051663103685,22.43496171830244,8118.015126583319,0.4689284530165947,-12.523934444131191
46.194865606515265,33.24313720180054,8008.716150523114,0.4994847258004739,3.6363188262496786
54.699480647576685,26.888722477231777,8165.382374259707,0.41137381935079387,8.868873900973004
44.57572573754135,26.02599010467581,8115.247297186539,0.4533473806419096,-4.207617936810532
50.08261737488975,22.959046600916707,8071.57339550415,0.4737899246073627,-26.04213856627134
51.486476398291664,27.697603105440727,8116.546239559865,0.4464110292364516,1.9894814679649453
42.72881806893154,23.932218914581192,8159.742824284988,0.45017174780966734,4.367385517335095
46.81642595111483,26.087516261080125,8148.097632999429,0.3928090111247863,4.042947549616977
30.65875588856628,33.46398046757847,8183.683170176736,0.3470263113906619,12.357821918221541
41.494691264032205,25.557662933150137,8123.134846810848,0.25073318294032454,-10.710536796490489
45.10586201245154,29.35564428650269,8190.032902730937,0.30613201406436935,6.802161054504494
39.88243588279959,23.86013277646638,8123.24668552356,0.2639052598653826,11.925075124779749
54.036672276274246,25.926380589355098,8200.70790910176,0.402277923705694,-17.785875840065167
38.477826890387824,31.405268461858782,8173.377928917211,0.2726323983879325,3.196518259189772
43.18292244496273,24.27331260702479,8194.066258948129,0.27531748426160646,-5.0417983100767145
45.792190843031904,31.652723684840428,8304.88026093045,0.28449866663209555,-0.8152267310164589
52.100968249146554,28.399605355412433,8309.835415838916,0.24691021250942152,3.4767648353833636
37.472214331155925,24.64971840055392,8297.880651692703,0.31732880637419375,-4.872285641135523
50.225115105717414,28.294899130930908,8224.91954451924,0.18933234916040842,-6.757080791616118
44.21911928676992,29.375674853462193,8275.78187843166,0.21812807184546154,0.341524174880246
39.01999300565791,28.383545821427173,8364.278071954077,0.15925328375998077,-10.872459388628027
45.99859867099488,21.867305515408997,8322.681780698069,0.11840293942289135,-10.858251288851854
44.444925540299984,24.45618170691724,8443.485123877454,0.14189289857636728,6.793732829565034
40.21112696912413,25.95439125461596,8359.055324223813,0.15875872789348466,-11.48794035158656
43.32488224318934,26.53273175814005,8360.808864912538,0.12732847968609942,6.663125009092119
40.81407793856991,28.676854811932355,8347.51188064594,0.10241124715024261,4.6259129285395115
43.074157689012985,27.406460262110574,8381.348497101277,0.055012674954245694,-17.258067287905966
45.58433742192366,22.925545911540087,8378.69230571505,0.10952892383448652,-6.775646523356551
49.97210618637656,28.130088026605442,8433.30432855194,0.026865086580939723,11.941094030473725
35.62254436648967,28.87885177069549,8457.254022808533,0.12858389121567573,-9.811655311396816
52.24768671635901,28.7837413830237,8381.574534820718,0.08324797980060905,-4.644042623093877
31.59431337840781,30.403654082658786,8365.700733521095,-0.00513995617223055,4.620608932518965
40.36943009569668,29.719677570928063,8351.771952801106,0.04095732469123653,7.833905092825955
43.844951354174384,28.651698907247436,8480.231300258052,0.007560445808045851,-2.515388860444957
42.084776638434576,27.119548540684207,8410.840804703335,0.04994959050892968,-5.975101946916416
37.344249348245654,22.402680462614867,8369.468122984945,0.08990986966858837,14.223698616985077
39.19657822090572,28.729557289224733,8507.569456591944,-0.08189914984768247,17.38899663797579
37.553175170809254,28.118518100463476,8623.740983666468,0.006660296162541903,9.788580507817954
36.853928999771654,28.36454831546294,8509.658815198369,-0.01796900055369663,0.8531814256502406
43.83295325096658,23.77351858107371,8562.67740042951,0.012814142115596366,-8.082657216409263
41.15586143366247,24.414134377815902,8535.552267735515,-0.020800968396253637,-8.304444065565653
35.6937624759456,30.869880946936494,8537.139994727999,-0.07968294397449735,5.225141052657575
43.44555517490956,27.64444558899421,8598.576034262223,-0.06857490689616588,4.183982208886837
40.27505105882774,29.8598637285067,8548.558600068332,-0.10287362011793957,14.015985929464295
42.59564715285163,27.952120988727174,8586.802787770754,-0.01963281513722835,6.504500925361391
41.474082173227536,28.007783927584867,8599.787992129328,-0.08263751938592923,-15.03080301759818
33.97741517963926,30.784253859365588,8560.475965605367,0.0011790460001316616,10.519476177229185
35.11982044109375,26.47168440482823,8653.565835372896,-0.1069967585868011,-9.98060627314413
41.45744418565176,28.358118290814087,8605.203204163456,-0.14937153034375092,-3.839712719523516
40.57502478459516,26.732380769527914,8586.054069153966,-0.19952704675924987,2.5020020625169446
37.22284092509029,26.864674093975296,8660.45804743297,-0.22378953906724597,19.956674897839644
37.720170436059746,27.289100249715123,8598.399924934656,-0.22253012117448262,31.09918556005361
43.33008253866834,28.93096179996958,8654.321154882145,-0.13955576446311496,6.067230591361827
33.79419597642829,26.875740904857707,8661.941404137417,-0.13696110280813148,-1.8319661872038786
39.29993508483571,32.12615633197419,8726.072369342302,-0.25083712615233067,5.345056484805503
35.36801031650921,25.721434698671818,8704.786232710065,-0.13629940536226004,8.876554258738361
35.107252509645505,27.89047043607052,8688.965725773662,-0.21437012629509164,-3.206676255571917
41.5084163439392,27.17717380417666,8740.161710759852,-0.19193374520056014,17.952113559123223
39.96270471499909,32.88202791054646,8777.72922894792,-0.12760782008428168,2.300707591914021
39.72650772912068,29.174924442255353,8744.942537861718,-0.17221005675084933,4.977430890913943
42.01196386607561,31.724391160829914,8726.289139476972,-0.2391980408800934,6.6592425205446135
35.41750067042291,24.215198515324303,8668.784115269538,-0.2789355381578088,4.215866106144556
38.552486585230476,29.515470365418864,8689.608230408448,-0.3504546836286826,8.389405004696123
33.423983761405395,31.425063000777143,8735.972887563634,-0.28719178874348716,-6.172531865469232
36.43112721267063,29.044278105269168,8729.009617380616,-0.2700417394299637,-5.583017539460306
33.996966337933884,32.03452072275298,8758.267354362113,-0.31697489586894373,-11.00154232971695
34.972481629600466,27.326259198539663,8778.45740601301,-0.28218775812277125,4.395012306202264
37.3055665577348,33.14559696291918,8809.995566190324,-0.27966833432454996,7.789365035121141
30.08344207714226,35.85305799753034,8787.747786431564,-0.3025155244249228,4.577728661518858
44.48375498324427,27.906029667476783,8823.23415195046,-0.3314091988003249,16.744924333475375
28.841538071678205,27.695586191003507,8809.642471781672,-0.2979860174428277,-0.05596018829046555
27.653045364918153,33.4291563241389,8715.027250239466,-0.2917035460786889,6.687416555925126
39.36948672841374,33.84398334696379,8774.086612263392,-0.3755733358264724,-10.917008761393143
37.394793243094334,27.572299975220282,8820.971633549938,-0.25762939234870386,-3.87099702474401
36.41725233638044,27.915276235932513,8774.682600301961,-0.3400967440582297,6.955377575657775
36.30120250956903,28.36477743260657,8872.022688337429,-0.3410837706903761,8.49102110743144
32.963732794378494,25.210406802243902,8925.289208686532,-0.31334094590651906,-2.9396694766418223
