Depth_m,GR_API,Resistivity_Ohm.m,Porosity_v/v,Facies
1014.014014014014,57.9872262016239,1.0339277552637016,0.11558698007810665,0
1014.5145145145145,64.16612500413447,1.4263868375611097,0.09921960961244912,0
1015.015015015015,57.96586775541206,1.2423664086472375,0.0916418090846822,0
1015.5155155155155,107.04556369017875,0.5768216725045632,0.05948384253777247,0
1016.016016016016,69.73005550524132,0.678225083841269,0.07858295162631124,0
1016.5165165165165,48.84578142088199,1.5149804087905805,0.13822838174279448,0
1017.017017017017,86.45089824206377,0.8326123339467295,0.07439088857995067,0
1017.5175175175175,45.58312700057955,0.7981757683790016,0.10378959642442162,0
1018.018018018018,74.1772719000951,0.5224387103253235,0.12014887946390398,0
1018.5185185185185,30.806597522404488,1.2117995327967306,0.07490154663995416,0
1019.019019019019,43.436279022031385,2.0312624596215727,0.10369420949562168,0
1019.5195195195195,73.93722471738246,0.5,0.1187583107502131,0
1020.0200200200201,84.76933159990821,1.0121097283363791,0.100249986438145,0
1020.5205205205206,73.4273656237994,1.7061102777077146,0.15736806111333537,0
1021.021021021021,67.68703435223519,0.9601793043771424,0.0666280148224361,0
1021.5215215215215,63.977926088214225,1.226185898124867,0.12117457059767758,0
1022.022022022022,40.42956019265145,0.5,0.09654396525207072,0
1022.5225225225225,55.60311583210583,1.2141535486038242,0.1154384030967335,0
1023.023023023023,60.78722458080425,0.9064278674977256,0.10882614303398493,0
1023.5235235235235,91.1424445243783,1.4928649978399315,0.08533687605780008,0
1024.0240240240241,76.87236579136923,1.5936930257823756,0.10457992784918681,0
1024.5245245245246,34.73919689274532,2.294781821009307,0.06284197097203426,0
1025.0250250250251,76.4816793878959,1.2898165866067879,0.11206495001142788,0
1025.5255255255256,62.29835439167367,1.1628981582910831,0.10596316931981052,0
1026.026026026026,56.461559993880826,1.097192150788668,0.11277320337286205,0
1026.5265265265266,82.23352577681736,0.8234168535946558,0.121162366501743,0
1027.027027027027,90.61999044991902,1.1692419217308456,0.10735239680419423,0
1027.5275275275276,88.62560238232398,0.8522992949304853,0.10296178839596554,0
1028.028028028028,53.21564953554723,1.084230488134807,0.08237863326677416,0
1028.5285285285286,63.81575248297571,1.65879876780398,0.08575558472701898,0
1029.029029029029,76.62526862807128,0.5,0.12373469240354662,0
1029.5295295295296,89.51090254244718,1.5699392805645227,0.12872670811411957,0
1030.03003003003,60.4165152430942,1.6585575336699327,0.09523779127375892,0
1030.5305305305305,66.28682046672365,0.9409657365044606,0.1009200549450655,0
1031.031031031031,47.873300519879436,0.5,0.08190771250012469,0
1031.5315315315315,46.07586751838659,0.6960890064527838,0.1234551369053489,0
1032.032032032032,86.25051644788397,1.6484972732805545,0.11330833647383558,0
1032.5325325325325,97.12480057141646,0.9885659688505589,0.138824348729275,0
1033.033033033033,68.55979756839332,0.5003488838525446,0.08243353845640522,0
1033.5335335335335,90.07065795784048,0.7476125393858912,0.09243984201963566,0
1034.034034034034,77.23272050095268,1.4203100132522766,0.10462891845051145,0
1034.5345345345345,57.09760490789751,1.2733667841006897,0.11292979075451542,0
1035.035035035035,77.22791211016828,0.8805339504151528,0.09568664724904735,0
1035.5355355355355,100.76073132931938,0.8165877940926562,0.08254077819092599,0
1036.036036036036,69.28347921780097,0.804120925478089,0.11762815057847142,0
1036.5365365365365,101.29287311628012,0.5387949077507488,0.11442270725091164,0
1037.037037037037,17.60509791820511,1.8076878447347209,0.0816745179887255,0
1037.5375375375374,86.43805008750448,0.83883976539433,0.12710885602210992,0
1038.038038038038,71.74094136476343,1.6085792604127482,0.12340397418393208,0
1038.5385385385384,64.01985299068265,1.7606580259612257,0.10268592994495586,0
1039.039039039039,71.83521553071004,1.4991554490739802,0.10159195724752074,0
1039.5395395395396,30.248621707982146,0.7841898436409758,0.11108115542231815,0
1040.0400400400401,65.60656224324975,1.2018650451683048,0.08276593859487484,0
1040.5405405405406,77.14225143023492,0.9879021968045419,0.10060062958328164,0
1041.0410410410411,99.55788089483032,0.5481490696349359,0.0569523291078164,0
1041.5415415415416,59.63459563452705,1.1621796408608014,0.11752911291005871,0
1042.042042042042,53.830127942136244,0.5,0.06877013555116282,0
1042.5425425425426,59.96485912830927,1.5938396942307818,0.13006839656858,0
1043.043043043043,88.30804235404148,0.7676913513508035,0.093397598120671,0
1043.5435435435436,76.57502219319369,1.1005798279364196,0.09576666036137647,0
1044.044044044044,59.404795924659226,1.141643935773071,0.08744532187830989,0
1044.5445445445446,80.26534866226712,0.8705475131479613,0.09423922252155847,0
1045.045045045045,71.9415509869608,1.2933469007376375,0.12837062690296075,0
1045.5455455455456,89.37289981065778,0.7625481716887378,0.050243826869298416,0
1046.046046046046,55.95893812245295,1.435648648728622,0.12553930772176375,0
1046.5465465465466,63.44675706804463,0.5,0.10676046962203417,0
1047.047047047047,62.15783693735685,1.0631897897732059,0.0758595670428557,0
1047.5475475475475,40.72970103735763,1.9694644995291424,0.07849375213901524,0
1048.048048048048,75.92240554129152,0.5,0.13352786054416407,0
1048.5485485485485,75.22110544359779,0.6611275147375743,0.08108986240114538,0
1049.049049049049,70.10226913284922,1.2569539248294574,0.07693298978808082,0
1049.5495495495495,65.30825733249706,1.089790890969799,0.12274629084729459,0
1050.05005005005,43.99355436586002,0.6172364697906296,0.25730971671108144,1
1050.5505505505505,39.246336829127685,13.098557229830682,0.21729374779601712,1
1051.051051051051,30.59630369920174,6.823188055871853,0.2204338119783721,1
1051.5515515515515,23.530632222944263,4.051666704548193,0.22090768841095976,1
1052.052052052052,36.982233136135896,6.8782730514338795,0.2533160595242182,1
1052.5525525525525,33.934853854217494,9.077373211720753,0.23121054171450978,1
1053.053053053053,38.95193220027733,6.976276677308936,0.2648219175692656,1
1053.5535535535535,36.351718016819696,0.5,0.16436120011286826,1
1054.054054054054,40.49552715319335,14.485330984435661,0.22429444404616602,1
1054.5545545545547,24.64764788439432,16.374375206393612,0.2162183811726685,1
1055.0550550550552,43.173940656343255,13.257609956697529,0.24230977964882525,1
1055.5555555555557,31.975996046923996,4.311571647875917,0.23385856724529586,1
1056.0560560560561,50.75260872625265,8.99254233026241,0.273935313396873,1
1056.5565565565566,23.10812181910432,9.967393423852709,0.19421989685019828,1
1057.0570570570571,47.359638031652494,12.993971947809552,0.25136474428992256,1
1057.5575575575576,31.97910783462648,13.341702443590403,0.2667500926963512,1
1058.0580580580581,23.485819963855516,6.329131006107521,0.30569942309685866,1
1058.5585585585586,25.161141659456785,10.409977782067802,0.23554702086719576,1
1059.059059059059,26.7965269180568,12.286402023076207,0.25973375813057553,1
1059.5595595595596,34.241659464019165,17.279111610733832,0.19588411622312907,1
1060.06006006006,35.228354880355,13.522532699123616,0.1782413138706093,1
1060.5605605605606,24.26299996061421,13.945283436877595,0.275343231273451,1
1061.061061061061,29.75645407739017,10.419133139646805,0.24983319119055789,1
1061.5615615615616,51.42270358611864,17.05229572601752,0.28535538069395266,1
1062.062062062062,47.275431701007115,12.048813979797487,0.20879791333090753,1
1062.5625625625626,34.36323669674032,5.6945604491321475,0.2655970641858626,1
1063.063063063063,30.380034781682003,17.016849850625952,0.3060645352163156,1
1063.5635635635635,31.20031326718261,13.489516362695138,0.262591168250718,1
1064.064064064064,36.13517972730416,7.784779894357588,0.25829744516773145,1
1064.5645645645645,19.772074348015945,7.602535163003783,0.2502566824247305,1
1065.065065065065,27.426234625766547,11.482877725703808,0.20287355628622264,1
1065.5655655655655,13.314159261224106,12.315923976337924,0.2906671880713104,1
1066.066066066066,33.992231226052795,10.986461328156032,0.23167427080584801,1
1066.5665665665665,36.47195939702741,11.556543367214424,0.2651344976914905,1
1067.067067067067,25.16813537700626,18.499786872881902,0.2031089708028624,1
1067.5675675675675,45.73986763290033,15.357715761174429,0.21461621006476658,1
1068.068068068068,17.742343369976588,10.953177956325122,0.29305262197666704,1
1068.5685685685685,15.356251197901798,14.706552903837416,0.2395809313312647,1
1069.069069069069,32.24451818559972,4.837380482362303,0.29359826428127633,1
1069.5695695695695,40.470983026121544,11.989635249734045,0.24765308022824448,1
1070.07007007007,46.83927691457869,19.04653174866555,0.19474306681126427,1
1070.5705705705707,25.4111573713106,8.90977052303813,0.2767620279919516,1
1071.0710710710712,40.78680833431296,5.761830356904576,0.23230323046733176,1
1071.5715715715717,29.614915304992927,6.739555557034697,0.2709606644055113,1
1072.0720720720722,28.273727000591805,4.551834813288059,0.25075632602620246,1
1072.5725725725727,38.83659937486672,6.076190459361483,0.20370645316171387,1
1073.0730730730731,36.5232287841342,8.147459507049856,0.25492884296111706,1
1073.5735735735736,14.236078430157505,2.9721649041067897,0.315886694264584,1
1074.0740740740741,44.76540349725896,10.078091669748016,0.26478959375543376,1
1074.5745745745746,43.800913541474515,14.511385868933235,0.2482744674098361,1
1075.0750750750751,23.744372984904707,5.461219099265398,0.28226030205870695,1
1075.5755755755756,33.95803533437409,17.596419618208845,0.2563200539560933,1
1076.076076076076,34.94030186282739,12.553960442637973,0.2562860269078838,1
1076.5765765765766,32.60673765823907,15.152902928120287,0.21725124483522693,1
1077.077077077077,24.4969484615458,6.710827230739315,0.25701544077368793,1
1077.5775775775776,23.283766320619485,14.272626135333079,0.2810633024925083,1
1078.078078078078,29.744459290085548,4.540330498023435,0.22491813543699926,1
1078.5785785785786,41.72729019259364,14.451237504182544,0.29273487463740844,1
1079.079079079079,35.43600154594432,10.859196698967656,0.2472488192756462,1
1079.5795795795796,26.29385667913894,12.766256099923918,0.22336691465384378,1
1080.08008008008,37.716987106483444,4.122026971875742,0.27992896230760733,1
1080.5805805805805,10.0,5.5246507886169764,0.24139617292785193,1
1081.081081081081,41.48765700372103,12.986141091266923,0.27278544662458326,1
1081.5815815815815,12.602862212219005,5.258259978878996,0.24124724103224388,1
1082.082082082082,26.375590585968677,12.316031460495616,0.2482052156941029,1
1082.5825825825825,18.80330105373856,3.1643109676987713,0.26480680613002877,1
1083.083083083083,17.053185242790942,14.24087106333334,0.2587269117277002,1
1083.5835835835835,41.608267873785195,3.837383426157455,0.19013404658644784,1
1084.084084084084,25.32298798688109,12.761499688397617,0.21636268779716825,1
1084.5845845845845,33.46503881730716,13.128154668230003,0.27788229954372445,1
1085.0850850850852,29.53079421120816,6.516140907852126,0.24603590233295358,1
1085.5855855855857,34.770408272231215,12.910132835423635,0.23428806091685733,1
1086.0860860860862,30.768218910602553,11.30221131666778,0.20924277954227577,1
1086.5865865865867,17.170077758114303,7.305790719036309,0.21760791036172455,1
1087.0870870870872,39.9626681944714,4.957226579618959,0.1893460408011416,1
1087.5875875875877,25.062434168386876,0.5,0.24696157843895403,1
1088.0880880880882,14.43418101340249,11.748250236498468,0.2320468725825686,1
1088.5885885885887,25.718848390340874,2.175986143189724,0.22100236327044054,1
1089.0890890890892,45.00759790634311,10.476720997206542,0.2479562972449614,1
1089.5895895895897,38.50221742113493,8.682758919588755,0.2609191189255821,1
1090.0900900900901,26.513478655921407,13.395713877190978,0.31279593796629834,1
1090.5905905905906,26.507422956815713,8.489772502550679,0.2046434974131036,1
1091.0910910910911,26.783649487826175,8.352761068264543,0.2847814312990157,1
1091.5915915915916,50.76747983560841,13.659353521441478,0.27919304683045215,1
1092.0920920920921,33.819354522315535,11.675290145420588,0.226627217818699,1
1092.5925925925926,34.300416471910694,11.580779785913892,0.2560970786375809,1
1093.093093093093,40.30283454031842,12.346337949042631,0.23627100251987154,1
1093.5935935935936,32.387891590265134,2.322139383964471,0.2555706574125622,1
1094.094094094094,27.409578541792968,13.783943399934909,0.2952739304021365,1
1094.5945945945946,28.036501509150217,13.062343970068012,0.2681681869789394,1
1095.095095095095,29.28398740585936,4.916584357117514,0.26525825119700325,1
1095.5955955955956,29.627777634901584,8.779597631628993,0.23709072040136073,1
1096.096096096096,37.2762954363698,9.803463561861845,0.20547830005226994,1
1096.5965965965966,30.519458858072994,9.327516077991337,0.24374595368378776,1
1097.097097097097,37.32640077215579,11.669299832842674,0.2861982446459175,1
1097.5975975975975,29.192834198914177,17.156833909155917,0.2041849643023106,1
1098.098098098098,30.786351903160906,15.408833638364143,0.21834731895469917,1
1098.5985985985985,10.017993154678923,3.4389040328429683,0.25378803208702205,1
1099.099099099099,39.16327674702482,13.110349951530242,0.22046035645458212,1
1099.5995995995995,33.46488475897993,16.64466659767705,0.2262242965865436,1
1100.1001001001,39.98010109859652,11.934042603446013,0.2372920425481547,1
1100.6006006006005,10.0,15.454902125929834,0.20903147787429552,1
1101.101101101101,50.883747047807276,20.061352228503825,0.22077634461350895,1
1101.6016016016017,28.60410371844826,15.118547730534907,0.27110283750361924,1
1102.1021021021022,41.081828167375164,11.246542978208645,0.21077890653307108,1
1102.6026026026027,19.60094072874469,15.225442370423767,0.20206383596515487,1
1103.1031031031032,36.1277390506257,10.724439165484457,0.23109925061398318,1
1103.6036036036037,19.46584436826344,10.119515216424777,0.27195866507529537,1
1104.1041041041042,23.76231039304195,8.242928821431338,0.2440923457600933,1
1104.6046046046047,49.14031353866786,17.81706679416054,0.23606256765653144,1
1105.1051051051052,28.093175992366533,5.907856670289993,0.2513307639254682,1
1105.6056056056057,32.17432873179723,17.66183862339058,0.19762877701421044,1
1106.1061061061062,38.70067730688754,12.499320618701857,0.264841169613251,1
1106.6066066066066,34.95681887972604,3.003469125990293,0.26150305094210935,1
1107.1071071071071,31.504189051435766,11.838246464957107,0.23772074577712837,1
1107.6076076076076,33.64961002466225,0.5,0.2801777353538925,1
1108.1081081081081,54.03415585238275,13.127540084155179,0.21617511703140885,1
1108.6086086086086,29.423812029664145,14.426157414944955,0.2838372697976071,1
1109.109109109109,32.010990467149675,7.038220221739732,0.25463480996785753,1
1109.6096096096096,40.50654396007612,10.61773847977791,0.2399034223036548,1
1110.11011011011,41.05525932957984,19.770787168751433,0.24940379093895065,1
1110.6106106106106,41.8703030556038,7.471266478690317,0.24678205702567174,1
1111.111111111111,36.38730222029184,4.705462064716998,0.2866084868925315,1
1111.6116116116116,18.569950872695166,17.408317012312992,0.2176996261758696,1
1112.112112112112,46.334315323010955,19.812935952653973,0.22712442282560205,1
1112.6126126126126,18.53654606981312,10.018478359239237,0.28108908676217437,1
1113.113113113113,33.02635465239033,15.057315177041781,0.23213395194448422,1
1113.6136136136136,22.457241499806422,16.707379577654407,0.2770159923199477,1
1114.114114114114,29.358616534070073,6.28757883730808,0.30098307949026126,1
1114.6146146146145,33.2876241030348,7.573470823160658,0.237946149191751,1
1115.115115115115,33.21357215450273,16.154372565773674,0.2704408697972592,1
1115.6156156156155,34.21920754235285,18.425071393542545,0.21538923155980425,1
1116.1161161161162,46.13711269058647,12.814404300871773,0.2726419989420343,1
1116.6166166166167,34.5353430151398,5.6009282324897285,0.255982719579603,1
1117.1171171171172,27.558433647093512,19.935305558497205,0.26419114846480646,1
1117.6176176176177,39.64087168288357,7.345145510940178,0.23063283783893815,1
1118.1181181181182,41.894704889246405,8.324311094142741,0.20016749753298482,1
1118.6186186186187,17.723921848630077,11.711689172448107,0.2650975619424851,1
1119.1191191191192,35.97400069849858,17.77080210357387,0.18809790542561636,1
1119.6196196196197,37.01172742310898,14.269879882761119,0.24047948523272394,1
1120.1201201201202,27.024364966400082,12.074327501809552,0.2782354559925991,1
1120.6206206206207,43.75706813311619,12.316442650590531,0.2557569320761911,1
1121.1211211211212,28.499444129674732,10.21757334321733,0.3084502793436944,1
1121.6216216216217,31.25576453471542,12.790697572592531,0.2807532745774532,1
1122.1221221221222,28.269281757161306,0.5,0.2303830483502327,1
1122.6226226226227,30.155790475814676,8.516962704651007,0.25081940139554315,1
1123.1231231231232,19.037249131047982,11.206609674583905,0.24857887892366692,1
1123.6236236236236,15.599491174057057,4.244929581902465,0.2025346970996162,1
1124.1241241241241,45.94505063224972,11.9316165890578,0.2217880325054694,1
1124.6246246246246,21.530386516816723,8.977643895069392,0.23317717279060418,1
1125.1251251251251,20.086076505436928,18.77737849157745,0.1889133849143219,1
1125.6256256256256,10.0,17.865098626074282,0.2514248040475493,1
1126.126126126126,23.610382523104978,7.670972154409186,0.24252784466040878,1
1126.6266266266266,16.76910206592502,9.245811442166524,0.19981318296065279,1
1127.127127127127,46.42015160136369,9.630262171958037,0.26212638595831994,1
1127.6276276276276,40.09817089342634,7.741702619201886,0.2714761823407288,1
1128.128128128128,23.118496548222762,10.975124920140633,0.25681103436594666,1
1128.6286286286286,52.52435805344309,6.208589655562049,0.2402779547437309,1
1129.129129129129,39.81765486991594,4.3469233253123685,0.26774326455255565,1
1129.6296296296296,26.751686164913774,13.113556119501343,0.27040661081430073,1
1130.13013013013,10.0,13.147647921109055,0.25922210709159066,1
1130.6306306306305,52.90942572590742,5.978421201700038,0.2252616324869572,1
1131.131131131131,16.10427533236404,14.476777153812998,0.25829802296533544,1
1131.6316316316315,13.546012530431081,6.842111354173343,0.2858644195247644,1
1132.132132132132,40.225704320096405,11.265826190189905,0.23210112824164808,1
1132.6326326326325,54.39752406339273,14.101720063062281,0.3129381801739729,1
1133.1331331331332,43.84272818510518,9.831937176481436,0.23423107198043847,1
1133.6336336336337,35.639091200523595,12.273704560705673,0.25097221040020407,1
1134.1341341341342,35.94754341665286,7.417851780562142,0.2298254321198099,1
1134.6346346346347,38.53415558780308,9.017667082859514,0.2566981250776078,1
1135.1351351351352,37.589285897867654,8.970702845598298,0.19773334922094174,1
1135.6356356356357,32.811914239693756,6.267108267298806,0.23361874603549837,1
1136.1361361361362,31.042011039518762,9.116129184421089,0.217236363989543,1
1136.6366366366367,29.374068721004775,2.2569085056812668,0.2540601504367687,1
1137.1371371371372,22.46035411133324,7.544231264289476,0.2798334212652672,1
1137.6376376376377,27.19324923133226,8.575622533151646,0.2693801856134365,1
1138.1381381381382,13.070431858046145,8.7191012375231,0.17885021917423322,1
1138.6386386386387,29.016603732052502,8.792512770646105,0.3112620895878364,1
1139.1391391391392,20.114088928490826,9.691179000699355,0.25885839821862605,1
1139.6396396396397,18.96410682784229,12.39720759043032,0.22670502578520998,1
1140.1401401401401,31.798941511534785,14.372585370662613,0.2547138375697282,1
1140.6406406406406,43.92002286344599,6.751173865758664,0.2552856946750808,1
1141.1411411411411,39.183166060023126,3.983995723054278,0.2299945384914531,1
1141.6416416416416,14.29499396376823,4.789777938784486,0.2559375000202623,1
1142.1421421421421,20.103718634296627,7.563985394025364,0.2317758313713908,1
1142.6426426426426,39.40771187988216,8.240393410917454,0.2378691402192993,1
1143.143143143143,20.175126064616904,6.150019669012714,0.22941162592734746,1
1143.6436436436436,27.753668500029754,3.5194166787505274,0.20701986130781042,1
1144.144144144144,35.50052099024552,7.719395862629058,0.25437509410646153,1
1144.6446446446446,20.316555451363648,10.907133100569856,0.26755898309549014,1
1145.145145145145,31.053755061459597,12.975147329177823,0.2654465078822912,1
1145.6456456456456,16.659745050817953,7.2128847344583935,0.274597757579057,1
1146.146146146146,23.98632356048786,7.93501088928283,0.259730206300446,1
1146.6466466466468,33.19781934142537,5.366508455763446,0.2340182350534929,1
1147.1471471471473,14.070062664683308,9.842804148126119,0.2751899159329357,1
1147.6476476476478,34.40474737960399,5.757856829045927,0.20927447380474196,1
1148.1481481481483,29.80362201073319,12.865639066206,0.2229798585246256,1
1148.6486486486488,35.524899544171475,1.0706675403294437,0.22107399785730267,1
1149.1491491491493,32.23914134064661,8.201851637737688,0.2824016817741793,1
1149.6496496496497,43.64140429973844,11.50553669595871,0.27828365542420225,1
1150.1501501501502,31.252245026479073,10.919172581612521,0.26461915711134987,1
1150.6506506506507,25.70594458874747,23.46516831990248,0.28215789595635393,1
1151.1511511511512,31.22297503032284,11.749000122839538,0.22362151652764037,1
1151.6516516516517,35.43298029036388,4.9797270157899485,0.2604578535958294,1
1152.1521521521522,30.488600703257042,9.522678764554636,0.24624476714850507,1
1152.6526526526527,30.405916912038823,1.1187683326677416,0.27540646311654743,1
1153.1531531531532,22.980083121932445,9.597001253516195,0.24654327302343407,1
1153.6536536536537,23.37099082449052,5.834719714996207,0.23845171334769757,1
1154.1541541541542,15.973947282003065,14.576951377800809,0.2662272555568297,1
1154.6546546546547,47.495767431869396,7.252298627022325,0.27628507501573696,1
1155.1551551551552,17.56136764608715,9.416170421023766,0.22994964415459596,1
1155.6556556556557,23.070948022040927,6.822210792977983,0.24816772985942873,1
1156.1561561561562,22.815927344308026,18.694256759266658,0.21824678099075043,1
1156.6566566566567,38.949243769444415,8.393786169410442,0.1750581694752118,1
1157.1571571571571,27.050503217079722,19.162785217396006,0.2560137889424119,1
1157.6576576576576,42.477420726737336,14.070758810591332,0.26826716068763895,1
1158.1581581581581,23.265093757561317,12.410333636676931,0.25786200427260175,1
1158.6586586586586,32.78994162223802,11.8436657365876,0.191513148467369,1
1159.1591591591591,21.646529467402427,11.968986491081257,0.23947451709770576,1
1159.6596596596596,51.45149127773388,0.5,0.18344956719846756,1
1160.16016016016,18.124015809704872,8.605583029246217,0.29109103322962554,1
1160.6606606606606,33.09820710227027,14.225789855921608,0.2174183625364574,1
1161.161161161161,36.337768809320984,9.755514082629473,0.2876621082837969,1
1161.6616616616616,34.137990974514985,2.974050765982125,0.2783760893105244,1
1162.162162162162,28.147123411222918,9.737977747112653,0.22298228942391815,1
1162.6626626626626,28.701793002665738,18.520527581277456,0.21601645146196766,1
1163.163163163163,30.438114719791095,16.234458577673596,0.26051110649159015,1
1163.6636636636636,28.529979983715116,9.689979953169841,0.22467027888450786,1
1164.1641641641643,39.638791167949094,14.757246385290433,0.2530745392647462,1
1164.6646646646648,52.10523001591351,8.167464898159741,0.23551517227579244,1
1165.1651651651653,24.425082149921664,1.4806420658664052,0.196565247566031,1
1165.6656656656658,16.301970204209223,5.377670059352228,0.18308595942626624,1
1166.1661661661662,29.11717951648745,17.81444384254099,0.2568005274548379,1
1166.6666666666667,55.79709337654319,8.630034590853478,0.23315326761008123,1
1167.1671671671672,21.963254320302692,8.78308010312491,0.23340730549257604,1
1167.6676676676677,46.391168054440676,8.500809018625597,0.27087591517281356,1
1168.1681681681682,46.77700814076441,19.520682947865033,0.28520326829897336,1
1168.6686686686687,24.464117582920053,18.129794576810315,0.2418236583591457,1
1169.1691691691692,35.689830791852756,21.09390116724067,0.23978203879270416,1
1169.6696696696697,46.283966231285376,9.204773947999744,0.2650042909934165,1
1170.1701701701702,26.208722590125127,11.478122443735476,0.20929193290901274,1
1170.6706706706707,27.964196398976384,2.416787252896045,0.2566945916424309,1
1171.1711711711712,24.183190860513562,17.384672130591373,0.26655657915466463,1
1171.6716716716717,19.852432693071332,4.161102243660325,0.2704069062525289,1
1172.1721721721722,23.50722454933993,11.083877818813146,0.19189741892492607,1
1172.6726726726727,17.760597332377436,4.51348736183578,0.22715934190573178,1
1173.1731731731732,30.34083468259226,7.055665866306519,0.223652102415296,1
1173.6736736736736,22.30026768941358,5.813687844751499,0.2529966086322764,1
1174.1741741741741,32.33785911790748,6.96062369662091,0.2644223373930395,1
1174.6746746746746,14.441043537963727,7.304386484255107,0.29490131222337945,1
1175.1751751751751,33.30880232214457,7.258656025374615,0.2351510355889578,1
1175.6756756756756,38.33528961608925,14.166669558901535,0.23507282505072358,1
1176.176176176176,10.062643574285445,4.475686034687399,0.2844901605663624,1
1176.6766766766766,33.74056569847572,11.102707135069334,0.25889730815590917,1
1177.177177177177,42.27668992473292,16.089795761527792,0.28802954533563924,1
1177.6776776776778,17.903589813087947,7.434018177433019,0.2586618400902951,1
1178.1781781781783,46.72572386837703,6.410405546261991,0.21528650143860187,1
1178.6786786786788,34.190190093660455,8.847376874098746,0.2100061493566658,1
1179.1791791791793,22.94988144241591,15.898626041803551,0.20345463252823212,1
1179.6796796796798,29.44230922342294,10.970538154766789,0.2698615550427542,1
1180.1801801801803,35.58326912521722,7.343928526962007,0.28565790469261026,1
1180.6806806806808,30.760053914124114,12.419383255940199,0.30548086424159143,1
1181.1811811811813,35.387559924463694,4.488539250817883,0.2752931599696972,1
1181.6816816816818,20.793264069206337,13.40679755221474,0.2848851573260496,1
1182.1821821821823,31.69360824036078,12.043036538508838,0.23259951002038945,1
1182.6826826826828,15.862855030950199,8.46095764430558,0.21530752549768428,1
1183.1831831831832,28.887739386512997,5.807071007763845,0.2755023799725266,1
1183.6836836836837,20.960923585352102,5.566595388582714,0.262530422567182,1
1184.1841841841842,22.644700574102334,12.674086681729552,0.2532233312302268,1
1184.6846846846847,42.36093175210438,16.14490251244531,0.2616211444189897,1
1185.1851851851852,40.91310120594269,6.813461264856026,0.2596955644737462,1
1185.6856856856857,36.09138120907177,12.291933517757421,0.28851450579560683,1
1186.1861861861862,19.07687235327421,0.5,0.2888495675445087,1
1186.6866866866867,26.835915503051982,7.076911346714002,0.2663266105702104,1
1187.1871871871872,42.130976999791834,9.84470533564549,0.27537408617688786,1
1187.6876876876877,31.417169136399046,5.451582915090832,0.2654218765727433,1
1188.1881881881882,53.19329539981695,5.31746812605202,0.23616490803896142,1
1188.6886886886887,33.93317839394372,6.661102217655569,0.2726969402473942,1
1189.1891891891892,31.920491164900316,11.460963641631865,0.20816514793422214,1
1189.6896896896897,26.908835357974986,9.063354907968126,0.2816167465688765,1
1190.1901901901902,31.33540904782282,0.5,0.21416431180701895,1
1190.6906906906906,28.475301636194562,0.5,0.258574098603842,1
1191.1911911911911,37.0810867668859,6.965674110714123,0.22464538124721523,1
1191.6916916916916,39.56702316794584,12.28843293026776,0.2666016694922328,1
1192.1921921921921,22.140105394920504,0.5,0.24898224322216272,1
1192.6926926926926,16.68767046442222,7.501349119241847,0.20215732125510003,1
1193.193193193193,11.637946268967035,7.368760717412894,0.26262098893055436,1
1193.6936936936936,35.079913269125434,16.94168889104224,0.23266237669501869,1
1194.194194194194,18.966333938261265,8.074890941435681,0.2764344016244011,1
1194.6946946946946,10.0,11.914944923704642,0.2500397706620322,1
